COLECTIVO;MES;AÑO;Festivos_intersemanales;SumaDePEQ1;SumaDePEQ_IT;EDAD_MEDIA
Otros;10;2006;1;47,53;1;42,86315904
Otros;11;2006;1;48,04233333;0,7;43,01214985
Otros;12;2006;3;46,58322581;1,870967742;42,66603999
Personal Hoteleria;1;2006;1;19,16129032;3,161290323;54,06253791
Personal Hoteleria;2;2006;1;19;2,071428571;54,19623146
Personal Hoteleria;3;2006;0;18,70967742;3,161290323;54,41152063
Personal Hoteleria;4;2006;2;19,06666667;5;54,40852954
Personal Hoteleria;5;2006;2;19;2,64516129;54,44812063
Personal Hoteleria;6;2006;0;18,46666667;1,966666667;55,15135293
Personal Hoteleria;7;2006;0;19,4516129;4,709677419;54,86605686
Personal Hoteleria;8;2006;1;20,80645161;3,806451613;54,12401233
Personal Hoteleria;9;2006;1;19,6;3,566666667;54,45186727
Personal Hoteleria;10;2006;1;1,90E+01;3,35483871;54,20257192
Personal Hoteleria;11;2006;1;19,06666667;2,633333333;54,26786621
Personal Hoteleria;12;2006;3;19,90322581;2,451612903;54,15990764
Personal Mantenimiento;1;2006;1;48,03225806;2,935483871;48,97698296
Personal Mantenimiento;2;2006;1;45,67857143;2,392857143;49,15073354
Personal Mantenimiento;3;2006;0;46,59483871;3,870967742;49,22551359
Personal Mantenimiento;4;2006;2;47,712;3,033333333;49,35753904
Personal Mantenimiento;5;2006;2;47,59580645;3,322580645;49,33713624
Personal Mantenimiento;6;2006;0;45,80333333;1;49,47842405
Personal Mantenimiento;7;2006;0;48,22580645;2,258064516;49,59448115
Personal Mantenimiento;8;2006;1;49,29032258;1;49,71410536
Personal Mantenimiento;9;2006;1;47,74;2,133333333;49,83339831
Personal Mantenimiento;10;2006;1;47,35483871;3,870967742;49,88189804
Personal Mantenimiento;11;2006;1;48,86666667;3,966666667;49,64936621
Personal Mantenimiento;12;2006;3;5,03E+01;5,483870968;49,3462746
Residentes/as;1;2006;1;180;6,45E-02;28,59879045
Residentes/as;2;2006;1;180;1,714285714;28,67545237
Residentes/as;3;2006;0;179;2,64516129;28,74860274
Residentes/as;4;2006;2;179;2,066666667;28,83074051
Residentes/as;5;2006;2;194,0322581;1,483870968;28,77441021
Residentes/as;6;2006;0;223,7333333;1,466666667;28,49782823
Residentes/as;7;2006;0;200,1612903;1,129032258;28,36886209
Residentes/as;8;2006;1;196;0,35483871;28,40922044
Residentes/as;9;2006;1;197;0,233333333;28,50924251
Residentes/as;10;2006;1;197;1,225806452;28,59411821
Residentes/as;11;2006;1;197;1,966666667;28,67625599
Residentes/as;12;2006;3;197;0,161290323;28,76113168
Técnicos/as especialistas;1;2006;1;67,85677419;4,870967742;37,81307049
Técnicos/as especialistas;2;2006;1;66,86714286;4,357142857;37,54807859
Técnicos/as especialistas;3;2006;0;65,24387097;0,483870968;37,7736567
Técnicos/as especialistas;4;2006;2;66,67;;37,77665788
Técnicos/as especialistas;5;2006;2;65,94903226;1,235806452;37,81700986
Técnicos/as especialistas;6;2006;0;67,92;3,332;37,63534566
Técnicos/as especialistas;7;2006;0;73,95612903;2,903225806;37,23322193
Técnicos/as especialistas;8;2006;1;81,53741935;3,935483871;35,86496488
Técnicos/as especialistas;9;2006;1;75,83166667;3,9;36,45592897
Técnicos/as especialistas;10;2006;1;65,09935484;1,774193548;38,06088691
Técnicos/as especialistas;11;2006;1;67,82533333;1,266666667;37,97694454
Técnicos/as especialistas;12;2006;3;69,4383871;1,838709677;37,65214498
Administrativos/as;1;2007;1;231,1445161;12,32258065;43,07067047
Administrativos/as;2;2007;1;227,9003571;16,62142857;43,21515311
Administrativos/as;3;2007;0;234,5990323;20,50870968;43,09935681
Administrativos/as;4;2007;2;241,1606667;19,13433333;43,01866041
Administrativos/as;5;2007;2;237,5232258;14,29032258;43,25314677
Administrativos/as;6;2007;0;239,4026667;10,23333333;43,35679202
Administrativos/as;7;2007;0;256,6309677;13,19354839;42,53526593
Administrativos/as;8;2007;0;266,6187097;11,90322581;42,05332839
Administrativos/as;9;2007;0;263,6936667;13,5;42,28016584
Administrativos/as;10;2007;1;257,6819355;18,35483871;42,73980308
Administrativos/as;11;2007;1;252,2846667;16;42,97311575
Administrativos/as;12;2007;2;255,2580645;12,58451613;42,90177619
Auxiliar de enfermeria;1;2007;1;471,7229032;41,14935484;42,30483485
Auxiliar de enfermeria;2;2007;1;461,5882143;53,11428571;42,66079139
Auxiliar de enfermeria;3;2007;0;467,3977419;52,86419355;42,48465423
Auxiliar de enfermeria;4;2007;2;475,8553333;40,721;42,51611065
Auxiliar de enfermeria;5;2007;2;467,5090323;45,87225806;42,59703757
Auxiliar de enfermeria;6;2007;0;472,4863333;43,46433333;42,6940717
Auxiliar de enfermeria;7;2007;0;508,0545161;34,15483871;41,97322749
Auxiliar de enfermeria;8;2007;0;516,5922581;30,27935484;41,83253272
Auxiliar de enfermeria;9;2007;0;494,7376667;26,909;42,15631257
Auxiliar de enfermeria;10;2007;1;478,8;31,41354839;42,64525119
Auxiliar de enfermeria;11;2007;1;485,6626667;35,68333333;42,60520911
Auxiliar de enfermeria;12;2007;2;496,1206452;32,45387097;42,47406356
Celadores/as;1;2007;1;174,26;15,93548387;40,89250227
Celadores/as;2;2007;1;169,3671429;19,92857143;41,36314123
Celadores/as;3;2007;0;170,0487097;19,74096774;41,50000302
Celadores/as;4;2007;2;171,03;17,13333333;41,37256945
Celadores/as;5;2007;2;171,776129;15,83870968;41,53863979
Celadores/as;6;2007;0;174,52;11,46666667;41,56296645
Celadores/as;7;2007;0;178,1387097;11,06451613;41,04017081
Celadores/as;8;2007;0;190,8770968;11,83870968;40,42550755
Celadores/as;9;2007;0;185,2566667;12,96666667;41,26034253
Celadores/as;10;2007;1;187,4680645;16,38709677;41,29126604
Celadores/as;11;2007;1;181,6433333;11,753;41,61790813
Celadores/as;12;2007;2;184,1029032;17,61290323;41,45254633
Enfermeras/os;1;2007;1;925,2035484;73,47903226;40,3766985
Enfermeras/os;2;2007;1;917,0153571;74,89285714;40,53230089
Enfermeras/os;3;2007;0;920,3825806;65,43516129;40,52097945
Enfermeras/os;4;2007;2;934,6283333;57,45466667;40,394524
Enfermeras/os;5;2007;2;928,6964516;54,43;40,51980028
Enfermeras/os;6;2007;0;940,48;45,94533333;40,4421316
Enfermeras/os;7;2007;0;992,0954839;39,59903226;39,80075204
Enfermeras/os;8;2007;0;1003,713871;37,10516129;39,64174241
Enfermeras/os;9;2007;0;991,37;40,817;39,86832786
Enfermeras/os;10;2007;1;969,5409677;50,95580645;40,18677141
Enfermeras/os;11;2007;1;973,1293333;54,099;40,16140783
Enfermeras/os;12;2007;2;977,2019355;43,7616129;40,19759817
Facultativos/as;1;2007;1;444,5419355;9,903225806;45,88249342
Facultativos/as;2;2007;1;442,4517857;9,857142857;46,03429554
Facultativos/as;3;2007;0;4,40E+02;4,967741935;46,07788666
Facultativos/as;4;2007;2;442,1246667;7,529666667;46,10409283
Facultativos/as;5;2007;2;440,5596774;8,966129032;46,15161693
Facultativos/as;6;2007;0;441,4663333;9,547333333;46,04611568
Facultativos/as;7;2007;0;455,08;11,01709677;45,68575428
Facultativos/as;8;2007;0;457,97;11,70967742;45,63159527
Facultativos/as;9;2007;0;461,5916667;9,733333333;45,5459332
Facultativos/as;10;2007;1;460,6725806;8,548387097;45,35679246
Facultativos/as;11;2007;1;454,8633333;10,4;45,55917568
Facultativos/as;12;2007;2;455,9041935;10,28870968;45,66825876
Otros;1;2007;1;42,61548387;1,322580645;42,99538329
Otros;2;2007;1;42,53;0,928571429;43,05920437
Otros;3;2007;0;41,82032258;;43,3220723
Otros;4;2007;2;42,53;0,5;43,38844622
Otros;5;2007;2;42,91709677;0,290322581;43,89937349
Otros;6;2007;0;42,53;;43,70281713
Otros;7;2007;0;43,82258065;;43,95263495
Otros;8;2007;0;43,85483871;;44,0394012
Otros;9;2007;0;43,742;;44,1920374
Otros;10;2007;1;44,04290323;;44,31691137
Otros;11;2007;1;44,16333333;;44,350473
Otros;12;2007;2;44,75225806;;44,47569317
Personal Hoteleria;1;2007;1;19;4,032258065;54,42809054
Personal Hoteleria;2;2007;1;19;4,214285714;54,50475246
Personal Hoteleria;3;2007;0;18,12903226;2,870967742;54,80775864
Personal Hoteleria;4;2007;2;18,13333333;2,666666667;54,88876774
Personal Hoteleria;5;2007;2;18;1,580645161;55,00888305
Personal Hoteleria;6;2007;0;17,6;1,233333333;55,21848647
Personal Hoteleria;7;2007;0;17,48387097;0,806451613;55,52248211
Personal Hoteleria;8;2007;0;17,83870968;;54,99736308
Personal Hoteleria;9;2007;0;16,46666667;0,6;55,90675889
Personal Hoteleria;10;2007;1;17;2,774193548;55,50033177
Personal Hoteleria;11;2007;1;16,8;1,833333333;55,63521616
Personal Hoteleria;12;2007;2;17,09677419;;55,21403864
Personal Mantenimiento;1;2007;1;46,16129032;3,774193548;50,03718872
Personal Mantenimiento;2;2007;1;45;2,857142857;50,10398251
Personal Mantenimiento;3;2007;0;44,90322581;4;50,0003088
Personal Mantenimiento;4;2007;2;46,56666667;2,866666667;50,05642048
Personal Mantenimiento;5;2007;2;45,93548387;2,290322581;50,05045359
Personal Mantenimiento;6;2007;0;45,7;2,766666667;50,09519035
Personal Mantenimiento;7;2007;0;47;1,677419355;49,69753343
Personal Mantenimiento;8;2007;0;4,85E+01;2;48,87994228
Personal Mantenimiento;9;2007;0;47,43333333;4,166666667;49,21862524
Personal Mantenimiento;10;2007;1;45,96774194;1,290322581;49,41441052
Personal Mantenimiento;11;2007;1;46,6;0,933333333;49,43955561
Personal Mantenimiento;12;2007;2;48,32258065;0,161290323;49,03720055
Residentes/as;1;2007;1;197;0,967741935;28,84600738
Residentes/as;2;2007;1;197;1,5;28,9226693
Residentes/as;3;2007;0;196,9677419;3,612903226;29,00812017
Residentes/as;4;2007;2;196;1,7;29,10760104
Residentes/as;5;2007;2;213,0322581;3,516129032;29,00247058
Residentes/as;6;2007;0;234,4666667;2,633333333;28,63782675
Residentes/as;7;2007;0;210,516129;0,290322581;28,4574523
Residentes/as;8;2007;0;210;0,580645161;28,53591376
Residentes/as;9;2007;0;210;2,566666667;28,61805154
Residentes/as;10;2007;1;210;3,225806452;28,70292723
Residentes/as;11;2007;1;210;2,266666667;28,78506501
Residentes/as;12;2007;2;210;1,35483871;28,8699407
Técnicos/as especialistas;1;2007;1;70,65;3,225806452;36,90270446
Técnicos/as especialistas;2;2007;1;71,28464286;4,294642857;37,00127183
Técnicos/as especialistas;3;2007;0;73,00548387;4,566129032;36,75656776
Técnicos/as especialistas;4;2007;2;74,561;3,8;36,89245545
Técnicos/as especialistas;5;2007;2;73,16129032;3,193548387;36,91328416
Técnicos/as especialistas;6;2007;0;76,25233333;2,6;36,77860056
Técnicos/as especialistas;7;2007;0;82,40096774;2,783225806;36,28721198
Técnicos/as especialistas;8;2007;0;86,61322581;1,686129032;35,70144786
Técnicos/as especialistas;9;2007;0;81,75166667;1,609;36,33578383
Técnicos/as especialistas;10;2007;1;77,15516129;2,300967742;36,64274724
Técnicos/as especialistas;11;2007;1;78,46066667;1,266666667;37,12167651
Técnicos/as especialistas;12;2007;2;77,9016129;1,419354839;37,14230258
Administrativos/as;1;2008;1;252,7596774;13,4516129;43,05468025
Administrativos/as;2;2008;1;255,2027586;19,55172414;43,02838581
Administrativos/as;3;2008;2;275,6674194;15,5483871;42,41521296
Administrativos/as;4;2008;0;274,2386667;18,26666667;42,58182614
Administrativos/as;5;2008;1;277,1809677;13,61290323;42,64198078
Administrativos/as;6;2008;0;284,4353333;14,43333333;42,43157457
Administrativos/as;7;2008;0;282,4087097;9,838709677;41,97353703
Administrativos/as;8;2008;1;284,4635484;9,064516129;41,7405093
Administrativos/as;9;2008;1;281,6913333;9,9;41,92930704
Administrativos/as;10;2008;0;273,5751613;14,12903226;42,46871827
Administrativos/as;11;2008;0;277,55;13,93333333;42,3627586
Administrativos/as;12;2008;2;277,6816129;13,42580645;42,21691847
Auxiliar de enfermeria;1;2008;1;484,4874194;36,56129032;42,83496139
Auxiliar de enfermeria;2;2008;1;479,3141379;53,68896552;43,11744143
Auxiliar de enfermeria;3;2008;2;490,7277419;51,14967742;42,91088719
Auxiliar de enfermeria;4;2008;0;481,5546667;39,09733333;43,21943443
Auxiliar de enfermeria;5;2008;1;491,7667742;41,01193548;43,24893977
Auxiliar de enfermeria;6;2008;0;501,5616667;45,00633333;43,1385339
Auxiliar de enfermeria;7;2008;0;535,6693548;34,36;42,28400841
Auxiliar de enfermeria;8;2008;1;537,54;25,71935484;42,28214037
Auxiliar de enfermeria;9;2008;1;524,607;31,745;42,67916378
Auxiliar de enfermeria;10;2008;0;507,9425806;37,11903226;42,82959313
Auxiliar de enfermeria;11;2008;0;512,221;42,43333333;42,90624947
Auxiliar de enfermeria;12;2008;2;520,7509677;35,61645161;42,77234328
Celadores/as;1;2008;1;175,2787097;12,19354839;41,8172194
Celadores/as;2;2008;1;174,7189655;16,54482759;42,02068862
Celadores/as;3;2008;2;174,9229032;19,51612903;42,37805582
Celadores/as;4;2008;0;178,14;18,9;42,3644827
Celadores/as;5;2008;1;175,4474194;12,64516129;42,58388886
Celadores/as;6;2008;0;179,3633333;12,13333333;42,26448469
Celadores/as;7;2008;0;183,2396774;11,23225806;41,45136751
Celadores/as;8;2008;1;196,906129;9,483870968;40,49497668
Celadores/as;9;2008;1;189,4966667;10,23333333;41,60998783
Celadores/as;10;2008;0;186,5219355;11,90322581;41,90865954
Celadores/as;11;2008;0;181,6666667;11,6;42,28621522
Celadores/as;12;2008;2;186,8903226;13,45806452;42,11613232
Enfermeras/os;1;2008;1;966,7358065;45,83225806;40,41778123
Enfermeras/os;2;2008;1;952,6706897;64,67448276;40,61521395
Enfermeras/os;3;2008;2;961,68;66,26580645;40,53679889
Enfermeras/os;4;2008;0;968,145;67,80666667;40,53978683
Enfermeras/os;5;2008;1;972,0206452;56,48258065;40,59276678
Enfermeras/os;6;2008;0;983,5503333;58,43566667;40,56510244
Enfermeras/os;7;2008;0;1036,860645;53,60483871;39,59379095
Enfermeras/os;8;2008;1;1037,046774;42,55290323;39,6292251
Enfermeras/os;9;2008;1;1033,565;36,80733333;39,7541878
Enfermeras/os;10;2008;0;1010,611613;51,11225806;39,75983427
Enfermeras/os;11;2008;0;1013,001667;50,783;39,79622262
Enfermeras/os;12;2008;2;1017,568065;46,51419355;39,82170228
Facultativos/as;1;2008;1;441,8083871;8,552903226;45,90936034
Facultativos/as;2;2008;1;438,07;12,45586207;46,01997066
Facultativos/as;3;2008;2;431,5858065;9,600967742;46,28968047
Facultativos/as;4;2008;0;428,8573333;8,996666667;46,44216419
Facultativos/as;5;2008;1;429,9516129;7,523548387;46,54353176
Facultativos/as;6;2008;0;444,106;9,215333333;46,08424065
Facultativos/as;7;2008;0;453,3948387;7,95516129;45,81544299
Facultativos/as;8;2008;1;452,6964516;4,967741935;45,90253345
Facultativos/as;9;2008;1;447,8076667;5,508333333;45,85702171
Facultativos/as;10;2008;0;445,8;7,618064516;45,86983225
Facultativos/as;11;2008;0;444,3176667;8,489333333;45,91696557
Facultativos/as;12;2008;2;440,9319355;5,677419355;46,00904594
Otros;1;2008;1;45,5983871;0,322580645;44,16298281
Otros;2;2008;1;44,53;;44,06159953
Otros;3;2008;2;44,53;;44,14647523
Otros;4;2008;0;44,53;0,266666667;44,228613
Otros;5;2008;1;44,53;0,225806452;44,3134887
Otros;6;2008;0;45,53;0,9;44,52527302
Otros;7;2008;0;45,31193548;1,612903226;44,64738425
Otros;8;2008;1;45,06;0,709677419;44,76949667
Otros;9;2008;1;45,742;;44,5280717
Otros;10;2008;0;45,91709677;;44,34838867
Otros;11;2008;0;45,29666667;;44,43484345
Otros;12;2008;2;45,43935484;0,225806452;44,37829399
Personal Hoteleria;1;2008;1;16;0,483870968;56,05629175
Personal Hoteleria;2;2008;1;16,03448276;2,206896552;56,12457503
Personal Hoteleria;3;2008;2;16,4516129;2,677419355;56,07866759
Personal Hoteleria;4;2008;0;16,6;3,433333333;55,69321971
Personal Hoteleria;5;2008;1;15,50870968;1,548387097;55,84158626
Personal Hoteleria;6;2008;0;15;1,366666667;55,88635783
Personal Hoteleria;7;2008;0;16;1,741935484;56,042431
Personal Hoteleria;8;2008;1;17,90322581;1,096774194;55,3147184
Personal Hoteleria;9;2008;1;15,1;1,033333333;56,18586273
Personal Hoteleria;10;2008;0;15,03225806;1,322580645;56,21328183
Personal Hoteleria;11;2008;0;15,76666667;2;56,35964003
Personal Hoteleria;12;2008;2;16,64516129;2,322580645;56,01007599
Personal Mantenimiento;1;2008;1;46,5483871;0,129032258;48,94306389
Personal Mantenimiento;2;2008;1;45,82758621;2,620689655;48,92225024
Personal Mantenimiento;3;2008;2;46,32258065;1,096774194;49,22649403
Personal Mantenimiento;4;2008;0;46,86666667;2,7;49,18743972
Personal Mantenimiento;5;2008;1;49,03225806;0,64516129;48,8300501
Personal Mantenimiento;6;2008;0;50,5;0,833333333;48,35275182
Personal Mantenimiento;7;2008;0;52,41935484;1,193548387;47,41341836
Personal Mantenimiento;8;2008;1;56,12903226;2,35483871;47,24336509
Personal Mantenimiento;9;2008;1;56,93333333;2,3;46,6695666
Personal Mantenimiento;10;2008;0;55,90322581;3,870967742;46,77661458
Personal Mantenimiento;11;2008;0;56,2;4,433333333;46,79637192
Personal Mantenimiento;12;2008;2;58,06451613;3,419354839;46,17628287
Residentes/as;1;2008;1;210;1,806451613;28,9548164
Residentes/as;2;2008;1;210;1,482758621;29,03421625
Residentes/as;3;2008;2;209,0967742;2,709677419;29,10010336
Residentes/as;4;2008;0;208;1,5;29,19306747
Residentes/as;5;2008;1;227,1290323;0,774193548;28,98446201
Residentes/as;6;2008;0;223,8333333;2,266666667;28,56929782
Residentes/as;7;2008;0;220;1,64516129;28,60123107
Residentes/as;8;2008;1;220;1,806451613;28,68610677
Residentes/as;9;2008;1;219,5666667;2,6;28,76304015
Residentes/as;10;2008;0;218;0,290322581;28,82813513
Residentes/as;11;2008;0;217;1,033333333;28,90401716
Residentes/as;12;2008;2;217;3,129032258;28,98889285
Técnicos/as especialistas;1;2008;1;75,01967742;1,838709677;37,69337957
Técnicos/as especialistas;2;2008;1;73,72517241;3,332758621;37,49601851
Técnicos/as especialistas;3;2008;2;74,27483871;3,137096774;37,5943997
Técnicos/as especialistas;4;2008;0;75,70333333;3,763333333;37,34700726
Técnicos/as especialistas;5;2008;1;77,31064516;2,451612903;37,52836138
Técnicos/as especialistas;6;2008;0;79,44;0,866666667;37,32864918
Técnicos/as especialistas;7;2008;0;91,82193548;1,774193548;36,06512627
Técnicos/as especialistas;8;2008;1;94,28645161;1,548387097;35,78966285
Técnicos/as especialistas;9;2008;1;91,16666667;1,466666667;36,32012378
Técnicos/as especialistas;10;2008;0;84,07419355;1,096774194;37,59343322
Técnicos/as especialistas;11;2008;0;82,34666667;1,866666667;37,76431878
Técnicos/as especialistas;12;2008;2;84,3416129;3,129032258;37,5973881
Administrativos/as;1;2009;2;267,1425806;11,78387097;42,49751229
Administrativos/as;2;2009;0;263,1725;14,96428571;42,75733172
Administrativos/as;3;2009;0;260,9867742;17,83870968;43,00931511
Administrativos/as;4;2009;2;260,7563333;14,88833333;42,96672999
Administrativos/as;5;2009;1;263,0558065;14,64516129;42,95494145
Administrativos/as;6;2009;0;268,7006667;14,93333333;42,68677536
Administrativos/as;7;2009;0;277,8703226;14,93548387;42,18924648
Administrativos/as;8;2009;0;286,6174194;10,35483871;41,58514787
Administrativos/as;9;2009;1;278,1346667;9,233;42,40018593
Administrativos/as;10;2009;1;268,0051613;15,3116129;42,79782774
Administrativos/as;11;2009;0;267,7573333;17,33333333;42,9583912
Administrativos/as;12;2009;2;272,5783871;11,29032258;42,73628049
Auxiliar de enfermeria;1;2009;2;509,4254839;38,81548387;43,03991902
Auxiliar de enfermeria;2;2009;0;492,6532143;44,28785714;43,45223183
Auxiliar de enfermeria;3;2009;0;490,2122581;39,38870968;43,53229663
Auxiliar de enfermeria;4;2009;2;502,9423333;31,858;43,29939913
Auxiliar de enfermeria;5;2009;1;492,3219355;34,62064516;43,6589406
Auxiliar de enfermeria;6;2009;0;477,835;25,812;43,87763289
Auxiliar de enfermeria;7;2009;0;518,7222581;29,62483871;43,17166488
Auxiliar de enfermeria;8;2009;0;530,7629032;25,38290323;43,03007542
Auxiliar de enfermeria;9;2009;1;508,613;24,755;43,45586471
Auxiliar de enfermeria;10;2009;1;491,4593548;26,01;43,80165059
Auxiliar de enfermeria;11;2009;0;494,4673333;42,07233333;43,94064071
Auxiliar de enfermeria;12;2009;2;504,1148387;30,91677419;43,83245059
Celadores/as;1;2009;2;184,3548387;12,22580645;42,39650645
Celadores/as;2;2009;0;174,1171429;13,85714286;42,82266255
Celadores/as;3;2009;0;170,7651613;14,22580645;43,02634649
Celadores/as;4;2009;2;171,5833333;10,2;42,78814598
Celadores/as;5;2009;1;171,0741935;11,48387097;42,67711174
Celadores/as;6;2009;0;171,9733333;14,46666667;42,95216906
Celadores/as;7;2009;0;184,2280645;17,09677419;42,17308387
Celadores/as;8;2009;0;192,4064516;12,25806452;41,6587867
Celadores/as;9;2009;1;184,2066667;10,13333333;42,4062696
Celadores/as;10;2009;1;174,0845161;12,35483871;42,91653102
Celadores/as;11;2009;0;177,9533333;15,8;42,74418875
Celadores/as;12;2009;2;182,3419355;16,03225806;42,45367118
Enfermeras/os;1;2009;2;1011,90871;50,84258065;39,90474099
Enfermeras/os;2;2009;0;1008,336429;64,59464286;39,9590972
Enfermeras/os;3;2009;0;1007,479355;54,94870968;39,99526802
Enfermeras/os;4;2009;2;1005,023;45,39566667;40,08666822
Enfermeras/os;5;2009;1;990,4032258;43,03225806;40,32362155
Enfermeras/os;6;2009;0;992,696;45,02633333;40,38573254
Enfermeras/os;7;2009;0;1003,866452;39,7883871;40,30296052
Enfermeras/os;8;2009;0;1008,423871;38,45258065;40,30991607
Enfermeras/os;9;2009;1;1007,767;49,346;40,42968767
Enfermeras/os;10;2009;1;1008,269355;53,12483871;40,50595332
Enfermeras/os;11;2009;0;1011,926667;59,61866667;40,52493967
Enfermeras/os;12;2009;2;1012,180323;52,50741935;40,57763117
Facultativos/as;1;2009;2;442,486129;6;46,02134457
Facultativos/as;2;2009;0;440,5303571;7,464285714;46,11767355
Facultativos/as;3;2009;0;440,2387097;8,101935484;46,20937235
Facultativos/as;4;2009;2;441,3996667;6,566666667;46,29008812
Facultativos/as;5;2009;1;442,2903226;4,612903226;46,3733949
Facultativos/as;6;2009;0;454,819;9,1;45,92403542
Facultativos/as;7;2009;0;457,8393548;8,032258065;45,77561184
Facultativos/as;8;2009;0;456,9403226;7,967741935;45,8765261
Facultativos/as;9;2009;1;455,6863333;8,033333333;45,94466861
Facultativos/as;10;2009;1;461,3980645;5,161290323;45,73976832
Facultativos/as;11;2009;0;472,0256667;6,314666667;45,53228054
Facultativos/as;12;2009;2;481,4203226;7,064516129;45,34587612
Otros;1;2009;2;44,87741935;0,387096774;44,72990573
Otros;2;2009;0;45,49428571;0,214285714;45,01880105
Otros;3;2009;0;44,30419355;0,161290323;44,22325939
Otros;4;2009;2;43,53;;44,34211198
Otros;5;2009;1;42,62677419;0,677419355;44,60245287
Otros;6;2009;0;42,53;1,533333333;44,70383253
Otros;7;2009;0;41,32483871;0,032258065;44,37045678
Otros;8;2009;0;41,11967742;;44,50804661
Otros;9;2009;1;41,30033333;6,67E-02;44,54373912
Otros;10;2009;1;40;0,516129032;44,63270726
Otros;11;2009;0;38,76666667;1,233333333;44,68914208
Otros;12;2009;2;40,12354839;6,45E-02;44,37518089
Personal Hoteleria;1;2009;2;16,32258065;2;55,99873038
Personal Hoteleria;2;2009;0;15,60714286;2,178571429;56,56614741
Personal Hoteleria;3;2009;0;14,77419355;1,129032258;55,50396007
Personal Hoteleria;4;2009;2;13,13333333;;54,88441784
Personal Hoteleria;5;2009;1;13,25806452;0,612903226;54,9972674
Personal Hoteleria;6;2009;0;13;;55,0209346
Personal Hoteleria;7;2009;0;13,16129032;0,612903226;54,87245427
Personal Hoteleria;8;2009;0;15,38709677;0,612903226;54,92193525
Personal Hoteleria;9;2009;1;14,46666667;1,7;55,51194922
Personal Hoteleria;10;2009;1;16,12903226;2,967741935;56,08796408
Personal Hoteleria;11;2009;0;15,6;1,6;56,24183888
Personal Hoteleria;12;2009;2;15,19354839;1,096774194;56,2678096
Personal Mantenimiento;1;2009;2;55,67741935;5,419354839;46,64315551
Personal Mantenimiento;2;2009;0;54,89285714;5,785714286;46,71646283
Personal Mantenimiento;3;2009;0;55,89645161;4,677419355;46,75638509
Personal Mantenimiento;4;2009;2;55,697;4,233333333;47,04237527
Personal Mantenimiento;5;2009;1;56,40064516;3,741935484;46,67917493
Personal Mantenimiento;6;2009;0;58,18433333;4,033333333;46,5758084
Personal Mantenimiento;7;2009;0;57,51612903;2,161290323;46,38008134
Personal Mantenimiento;8;2009;0;60,19354839;2,483870968;45,64346567
Personal Mantenimiento;9;2009;1;58,63333333;3,4;46,12723127
Personal Mantenimiento;10;2009;1;57,50354839;3,870967742;46,70341093
Personal Mantenimiento;11;2009;0;55,74833333;2,633333333;47,01870737
Personal Mantenimiento;12;2009;2;56,8083871;1,580645161;46,97976001
Residentes/as;1;2009;2;215,9354839;2,870967742;29,0605308
Residentes/as;2;2009;0;215;2,107142857;29,12514995
Residentes/as;3;2009;0;215;1,806451613;29,21002565
Residentes/as;4;2009;2;215;0,2;29,29216342
Residentes/as;5;2009;1;228,6774194;0,741935484;29,10638769
Residentes/as;6;2009;0;225,8;2,266666667;28,54228702
Residentes/as;7;2009;0;225,6451613;1,161290323;28,61622336
Residentes/as;8;2009;0;223,3548387;1,903225806;28,63830078
Residentes/as;9;2009;1;222,0333333;1,233333333;28,71415391
Residentes/as;10;2009;1;222;1,096774194;28,79877331
Residentes/as;11;2009;0;222;2,1;28,88091108
Residentes/as;12;2009;2;222;1,096774194;28,96578678
Técnicos/as especialistas;1;2009;2;81,85774194;2,580645161;37,92460549
Técnicos/as especialistas;2;2009;0;77,99714286;2,25;38,36498585
Técnicos/as especialistas;3;2009;0;80,47064516;3,903225806;38,37150999
Técnicos/as especialistas;4;2009;2;81,69;4,266666667;38,30017095
Técnicos/as especialistas;5;2009;1;80,81;5,161290323;38,49617908
Técnicos/as especialistas;6;2009;0;83,23933333;5,433333333;38,0640646
Técnicos/as especialistas;7;2009;0;96,52419355;4,085483871;36,65759957
Técnicos/as especialistas;8;2009;0;98,83483871;4,042580645;36,44712857
Técnicos/as especialistas;9;2009;1;92,93333333;4,156;37,31185118
Técnicos/as especialistas;10;2009;1;86,09064516;4,571612903;38,17229896
Técnicos/as especialistas;11;2009;0;84,60133333;6;38,39690907
Técnicos/as especialistas;12;2009;2;88,89677419;4,849032258;38,10667116
Administrativos/as;1;2010;2;264,173871;12,12903226;43,05522025
Administrativos/as;2;2010;0;266,3142857;16,24964286;42,99521407
Administrativos/as;3;2010;0;268,2348387;12,79483871;43,08304135
Administrativos/as;4;2010;2;266,8566667;13,43333333;43,19787716
Administrativos/as;5;2010;1;269,5193548;14,10580645;43,23658043
Administrativos/as;6;2010;0;267,2;11,07333333;43,40862602
Administrativos/as;7;2010;0;277,3345161;8,225806452;42,88218785
Administrativos/as;8;2010;0;283,9196774;5,903225806;42,3318423
Administrativos/as;9;2010;0;274,0833333;7,933333333;43,30033935
Administrativos/as;10;2010;1;265,7522581;9,440322581;43,72604113
Administrativos/as;11;2010;1;265,5766667;14,5;43,95200068
Administrativos/as;12;2010;2;273,8193548;14,41935484;43,69218143
Auxiliar de enfermeria;1;2010;2;494,6487097;35,76225806;44,05363334
Auxiliar de enfermeria;2;2010;0;486,4714286;45,75964286;44,16679794
